=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.02.26 00:34:01 =~=~=~=~=~=~=~=~=~=~=~=
0.12,7.40,-7.87
0.11,7.39,-7.87
0.12,7.40,-7.84
0.12,7.40,-7.82
0.10,7.41,-7.82
0.10,7.42,-7.82
0.11,7.41,-7.82
0.09,7.42,-7.84
0.08,7.40,-7.84
0.08,7.43,-7.83
0.08,7.44,-7.81
0.07,7.43,-7.81
0.09,7.44,-7.81
0.10,7.45,-7.81
0.11,7.46,-7.79
0.10,7.47,-7.79
0.10,7.48,-7.82
0.09,7.47,-7.84
0.10,7.45,-7.83
0.09,7.47,-7.83
0.08,7.48,-7.81
0.07,7.50,-7.81
0.09,7.55,-7.80
0.09,7.54,-7.78
0.09,7.55,-7.78
0.11,7.53,-7.78
0.10,7.49,-7.81
0.09,7.52,-7.78
0.10,7.50,-7.77
0.11,7.53,-7.77
0.11,7.55,-7.78
0.11,7.55,-7.77
0.12,7.53,-7.78
0.12,7.53,-7.78
0.12,7.51,-7.78
0.11,7.48,-7.76
0.12,7.47,-7.77
0.14,7.46,-7.79
0.14,7.45,-7.78
0.13,7.44,-7.79
0.14,7.41,-7.81
0.15,7.42,-7.81
0.14,7.41,-7.82
0.13,7.40,-7.82
0.14,7.37,-7.83
0.15,7.39,-7.85
0.16,7.40,-7.86
0.16,7.41,-7.85
0.16,7.43,-7.85
0.15,7.42,-7.85
0.15,7.40,-7.85
0.14,7.40,-7.85
0.14,7.41,-7.87
0.14,7.42,-7.84
0.14,7.42,-7.81
0.14,7.43,-7.81
0.15,7.42,-7.81
0.15,7.43,-7.81
0.15,7.42,-7.81
0.15,7.41,-7.80
0.16,7.40,-7.81
0.16,7.41,-7.81
0.15,7.43,-7.80
0.16,7.43,-7.80
0.16,7.42,-7.81
0.16,7.43,-7.81
0.15,7.42,-7.83
0.15,7.41,-7.82
0.17,7.43,-7.81
0.17,7.43,-7.79
0.16,7.44,-7.77
0.15,7.44,-7.77
0.17,7.45,-7.76
0.16,7.46,-7.76
0.16,7.43,-7.77
0.17,7.41,-7.74
0.18,7.40,-7.74
0.17,7.40,-7.74
0.16,7.36,-7.76
0.17,7.38,-7.74
0.17,7.39,-7.76
0.16,7.40,-7.76
0.16,7.43,-7.75
0.17,7.45,-7.76
0.18,7.46,-7.76
0.16,7.47,-7.76
0.16,7.48,-7.76
0.15,7.46,-7.78
0.15,7.45,-7.77
0.15,7.45,-7.77
0.16,7.44,-7.75
0.17,7.45,-7.75
0.16,7.44,-7.77
0.16,7.45,-7.76
0.15,7.43,-7.78
0.16,7.44,-7.77
0.15,7.45,-7.75
0.15,7.44,-7.75
0.16,7.42,-7.75
0.16,7.41,-7.74
0.15,7.40,-7.75
0.15,7.40,-7.73
0.17,7.41,-7.73
0.17,7.44,-7.73
0.17,7.45,-7.73
0.16,7.46,-7.73
0.16,7.47,-7.73
0.16,7.45,-7.75
0.16,7.46,-7.75
0.15,7.46,-7.73
0.16,7.47,-7.73
0.17,7.48,-7.73
0.18,7.49,-7.72
0.17,7.50,-7.70
0.16,7.46,-7.73
0.16,7.47,-7.73
0.16,7.43,-7.71
0.17,7.42,-7.73
0.18,7.40,-7.73
0.19,7.39,-7.73
0.20,7.40,-7.71
0.20,7.40,-7.72
0.20,7.42,-7.76
0.19,7.39,-7.78
0.18,7.38,-7.78
0.18,7.38,-7.78
0.21,7.37,-7.77
0.22,7.36,-7.77
0.22,7.36,-7.76
0.22,7.35,-7.76
0.23,7.37,-7.76
0.23,7.36,-7.77
0.23,7.31,-7.76
0.23,7.33,-7.78
0.25,7.35,-7.73
0.24,7.35,-7.74
0.24,7.34,-7.70
0.25,7.34,-7.73
0.27,7.33,-7.74
0.27,7.34,-7.76
0.25,7.34,-7.77
0.23,7.36,-7.79
0.25,7.35,-7.77
0.23,7.35,-7.77
0.23,7.35,-7.77
0.24,7.36,-7.78
0.24,7.36,-7.77
0.23,7.37,-7.76
0.24,7.37,-7.76
0.24,7.39,-7.77
0.25,7.38,-7.78
0.25,7.36,-7.77
0.25,7.36,-7.77
0.24,7.33,-7.76
0.25,7.31,-7.76
0.25,7.31,-7.73
0.25,7.30,-7.73
0.25,7.30,-7.76
0.25,7.32,-7.73
0.25,7.33,-7.70
0.25,7.33,-7.70
0.25,7.32,-7.70
0.25,7.31,-7.69
0.23,7.30,-7.72
0.24,7.32,-7.71
0.26,7.32,-7.74
0.26,7.31,-7.73
0.25,7.33,-7.70
0.26,7.33,-7.72
0.26,7.35,-7.72
0.26,7.34,-7.70
0.24,7.34,-7.66
0.24,7.32,-7.69
0.27,7.32,-7.69
0.25,7.31,-7.70
0.24,7.31,-7.70
0.25,7.30,-7.72
0.26,7.30,-7.71
0.26,7.30,-7.76
0.25,7.32,-7.78
0.26,7.34,-7.74
0.26,7.35,-7.71
0.25,7.34,-7.71
0.26,7.36,-7.72
0.26,7.33,-7.76
0.26,7.32,-7.75
0.26,7.30,-7.77
0.27,7.32,-7.74
0.26,7.32,-7.75
0.26,7.33,-7.77
0.26,7.33,-7.76
0.27,7.35,-7.76
0.28,7.34,-7.75
0.27,7.34,-7.75
0.26,7.34,-7.74
0.27,7.33,-7.73
0.28,7.30,-7.75
0.28,7.30,-7.74
0.26,7.30,-7.76
0.27,7.30,-7.75
0.28,7.29,-7.75
0.26,7.29,-7.74
0.26,7.31,-7.72
0.26,7.33,-7.71
0.26,7.35,-7.71
0.25,7.35,-7.71
0.24,7.36,-7.68
0.25,7.35,-7.68
0.26,7.33,-7.68
0.26,7.34,-7.68
0.25,7.36,-7.68
0.25,7.35,-7.65
0.27,7.39,-7.63
0.27,7.40,-7.63
0.27,7.41,-7.59
0.29,7.42,-7.59
0.30,7.41,-7.59
0.30,7.42,-7.60
0.29,7.43,-7.61
0.30,7.42,-7.63
0.30,7.41,-7.65
0.29,7.44,-7.67
0.29,7.45,-7.67
0.30,7.43,-7.66
0.30,7.44,-7.66
0.30,7.45,-7.66
0.30,7.42,-7.64
0.30,7.41,-7.66
0.29,7.42,-7.66
0.28,7.41,-7.68
0.28,7.40,-7.67
0.29,7.39,-7.69
0.29,7.39,-7.66
-0.97,7.99,-7.36
-0.95,7.97,-7.38
-0.93,7.91,-7.42
-0.89,7.86,-7.46
-0.86,7.81,-7.48
-0.83,7.77,-7.50
-0.80,7.75,-7.51
-0.77,7.71,-7.52
-0.73,7.67,-7.52
-0.72,7.65,-7.57
-0.71,7.62,-7.60
-0.69,7.58,-7.63
-0.66,7.55,-7.67
-0.63,7.55,-7.67
-0.62,7.53,-7.67
-0.60,7.51,-7.64
-0.56,7.51,-7.64
-0.56,7.49,-7.66
-0.54,7.49,-7.66
-0.51,7.48,-7.63
-0.48,7.48,-7.63
-0.47,7.47,-7.63
-0.45,7.45,-7.65
-0.43,7.43,-7.67
-0.41,7.39,-7.68
-0.39,7.38,-7.65
-0.37,7.35,-7.64
-0.35,7.36,-7.61
-0.33,7.35,-7.63
-0.32,7.34,-7.63
-0.30,7.32,-7.65
-0.29,7.33,-7.64
-0.28,7.32,-7.66
-0.27,7.32,-7.67
-0.26,7.31,-7.66
-0.24,7.33,-7.68
-0.22,7.30,-7.70
-0.22,7.30,-7.71
-0.20,7.29,-7.72
-0.17,7.31,-7.71
-0.17,7.31,-7.70
-0.17,7.30,-7.69
-0.15,7.30,-7.69
-0.13,7.30,-7.68
-0.12,7.32,-7.70
-0.11,7.32,-7.70
-0.10,7.30,-7.67
-0.07,7.32,-7.64
-0.07,7.33,-7.64
-0.07,7.33,-7.66
-0.07,7.33,-7.65
-0.06,7.34,-7.65
-0.04,7.34,-7.63
-0.04,7.35,-7.65
-0.02,7.33,-7.64
-0.01,7.34,-7.64
0.01,7.32,-7.66
0.01,7.29,-7.66
0.02,7.29,-7.65
0.03,7.29,-7.63
0.03,7.29,-7.63
0.04,7.26,-7.63
0.04,7.30,-7.62
0.05,7.27,-7.63
0.04,7.27,-7.65
0.04,7.27,-7.67
0.06,7.27,-7.68
0.05,7.27,-7.68
0.05,7.27,-7.67
0.06,7.27,-7.67
0.07,7.29,-7.64
0.07,7.31,-7.66
0.06,7.30,-7.67
0.06,7.32,-7.69
0.07,7.34,-7.67
0.07,7.36,-7.66
0.05,7.35,-7.66
0.06,7.32,-7.65
0.07,7.34,-7.67
0.08,7.37,-7.68
0.07,7.38,-7.70
0.07,7.37,-7.69
0.09,7.35,-7.70
0.10,7.36,-7.69
0.11,7.37,-7.67
0.11,7.40,-7.68
0.12,7.41,-7.67
0.12,7.38,-7.69
0.12,7.37,-7.70
0.13,7.36,-7.69
0.12,7.35,-7.70
0.12,7.34,-7.70
0.12,7.36,-7.69
0.13,7.35,-7.67
0.13,7.37,-7.65
0.13,7.36,-7.67
0.14,7.40,-7.66
0.15,7.37,-7.68
0.15,7.40,-7.67
0.14,7.41,-7.66
0.15,7.42,-7.65
0.17,7.42,-7.63
0.18,7.43,-7.63
0.18,7.42,-7.62
0.18,7.43,-7.64
0.20,7.45,-7.65
0.20,7.48,-7.62
0.20,7.45,-7.61
0.20,7.46,-7.64
0.21,7.47,-7.64
0.21,7.47,-7.61
0.21,7.47,-7.63
0.22,7.47,-7.63
0.23,7.47,-7.63
0.23,7.48,-7.65
0.22,7.43,-7.65
0.23,7.43,-7.67
0.25,7.44,-7.66
0.25,7.44,-7.66
0.24,7.44,-7.65
0.25,7.43,-7.66
0.26,7.41,-7.63
0.25,7.41,-7.65
0.26,7.42,-7.64
0.27,7.43,-7.66
0.26,7.42,-7.70
0.25,7.42,-7.70
0.26,7.41,-7.70
0.25,7.38,-7.69
0.25,7.38,-7.69
0.25,7.38,-7.68
0.24,7.37,-7.70
0.25,7.36,-7.67
0.25,7.35,-7.68
0.24,7.37,-7.65
0.25,7.37,-7.66
0.25,7.39,-7.68
0.25,7.40,-7.67
0.25,7.39,-7.64
0.26,7.35,-7.63
0.27,7.33,-7.63
0.26,7.34,-7.64
0.26,7.31,-7.65
0.27,7.31,-7.66
0.28,7.30,-7.65
0.27,7.29,-7.66
0.27,7.33,-7.65
0.29,7.36,-7.62
0.29,7.35,-7.61
0.29,7.37,-7.61
0.27,7.36,-7.61
0.27,7.35,-7.62
0.29,7.32,-7.61
0.29,7.31,-7.61
0.28,7.31,-7.63
0.28,7.32,-7.61
0.27,7.30,-7.63
0.26,7.32,-7.64
0.24,7.31,-7.66
0.26,7.33,-7.65
0.25,7.35,-7.69
0.24,7.34,-7.72
0.25,7.35,-7.73
0.25,7.36,-7.71
0.25,7.35,-7.72
0.23,7.35,-7.73
0.24,7.33,-7.73
0.25,7.34,-7.76
0.25,7.33,-7.76
0.25,7.35,-7.72
0.25,7.34,-7.73
0.26,7.33,-7.73
0.26,7.32,-7.73
0.24,7.29,-7.73
0.25,7.31,-7.72
0.25,7.32,-7.70
0.26,7.30,-7.67
0.25,7.29,-7.63
0.26,7.29,-7.62
0.26,7.31,-7.59
0.26,7.33,-7.59
0.26,7.32,-7.62
0.27,7.33,-7.63
0.27,7.32,-7.63
0.27,7.32,-7.62
0.25,7.32,-7.66
0.26,7.34,-7.67
0.27,7.35,-7.66
0.28,7.37,-7.65
0.27,7.36,-7.64
0.28,7.37,-7.65
0.30,7.39,-7.64
0.29,7.40,-7.64
0.29,7.41,-7.63
0.31,7.40,-7.62
0.31,7.41,-7.61
0.31,7.39,-7.63
0.32,7.40,-7.61
0.32,7.39,-7.60
0.31,7.40,-7.60
0.31,7.38,-7.59
0.30,7.42,-7.61
0.31,7.42,-7.60
0.31,7.41,-7.61
0.29,7.42,-7.63
0.26,7.26,-7.69
0.21,7.23,-7.74
0.12,7.17,-7.81
0.00,7.18,-7.82
-0.10,7.24,-7.73
-0.22,7.28,-7.68
-0.35,7.32,-7.64
-0.50,7.33,-7.61
-0.62,7.34,-7.56
-0.75,7.34,-7.58
-0.90,7.35,-7.59
-1.04,7.36,-7.58
-1.18,7.36,-7.63
-1.32,7.35,-7.62
-1.47,7.32,-7.66
-1.61,7.30,-7.67
-1.73,7.32,-7.64
-1.84,7.36,-7.64
-1.95,7.33,-7.70
-2.03,7.32,-7.69
-2.09,7.35,-7.68
-2.12,7.34,-7.66
-2.16,7.35,-7.62
-2.16,7.35,-7.62
-2.13,7.36,-7.55
-2.13,7.38,-7.53
-2.13,7.39,-7.53
-2.13,7.36,-7.51
-2.14,7.37,-7.51
-2.14,7.34,-7.53
-2.16,7.33,-7.57
-2.18,7.33,-7.57
-2.20,7.32,-7.56
-2.22,7.32,-7.58
-2.29,7.32,-7.62
-2.35,7.27,-7.68
-2.42,7.23,-7.69
-2.51,7.22,-7.74
-2.60,7.21,-7.71
-2.69,7.19,-7.72
-2.77,7.17,-7.68
-2.87,7.16,-7.71
-2.96,7.16,-7.70
-3.03,7.21,-7.66
-3.09,7.24,-7.64
-3.13,7.29,-7.57
-3.16,7.33,-7.55
-3.17,7.34,-7.48
-3.17,7.36,-7.46
-3.15,7.40,-7.41
-3.14,7.43,-7.40
-3.10,7.43,-7.35
-3.07,7.43,-7.40
-3.07,7.42,-7.43
-3.04,7.40,-7.43
-3.02,7.39,-7.46
-3.00,7.39,-7.44
-3.00,7.43,-7.44
-2.98,7.43,-7.47
-2.95,7.42,-7.49
-2.94,7.41,-7.49
-2.94,7.39,-7.53
-2.91,7.40,-7.50
-2.88,7.40,-7.52
-2.87,7.41,-7.56
-2.86,7.39,-7.55
-2.85,7.40,-7.54
-2.83,7.41,-7.54
-2.83,7.42,-7.55
-2.82,7.43,-7.57
-2.80,7.43,-7.54
-2.77,7.44,-7.53
-2.77,7.42,-7.54
-2.76,7.40,-7.52
-2.73,7.39,-7.52
-2.73,7.38,-7.51
-2.72,7.39,-7.51
-2.71,7.38,-7.53
-2.70,7.36,-7.54
-2.68,7.37,-7.53
-2.68,7.38,-7.55
-2.67,7.39,-7.57
-2.66,7.40,-7.58
-2.66,7.38,-7.56
-2.66,7.39,-7.58
-2.64,7.39,-7.59
-2.61,7.38,-7.58
-2.61,7.35,-7.60
-2.61,7.33,-7.60
-2.62,7.33,-7.61
-2.60,7.34,-7.60
-2.58,7.35,-7.57
-2.59,7.32,-7.58
-2.58,7.29,-7.57
-2.56,7.27,-7.60
-2.56,7.27,-7.61
-2.56,7.27,-7.60
-2.54,7.28,-7.58
-2.53,7.28,-7.57
-2.52,7.30,-7.56
-2.53,7.30,-7.58
-2.51,7.31,-7.55
-2.49,7.33,-7.52
-2.49,7.30,-7.54
-2.50,7.34,-7.51
-2.48,7.36,-7.51
-2.47,7.35,-7.53
-2.47,7.38,-7.55
-2.47,7.38,-7.54
-2.47,7.35,-7.51
-2.47,7.40,-7.54
-2.45,7.40,-7.47
-2.45,7.40,-7.50
-2.45,7.44,-7.54
-2.44,7.44,-7.52
-2.43,7.42,-7.53
-2.43,7.45,-7.54
-2.42,7.43,-7.49
-2.43,7.42,-7.49
-2.44,7.45,-7.55
-2.42,7.43,-7.55
-2.41,7.40,-7.56
-2.42,7.38,-7.55
-2.43,7.39,-7.54
-2.42,7.39,-7.53
-2.40,7.40,-7.53
-2.40,7.39,-7.52
-2.41,7.42,-7.50
-2.40,7.43,-7.52
-2.39,7.39,-7.53
-2.38,7.40,-7.55
-2.39,7.39,-7.54
-2.38,7.38,-7.56
-2.38,7.39,-7.57
-2.38,7.36,-7.58
-2.38,7.39,-7.57
-2.38,7.42,-7.55
-2.37,7.43,-7.57
-2.38,7.45,-7.56
-2.40,7.46,-7.58
-2.39,7.44,-7.57
-2.38,7.43,-7.58
-2.39,7.43,-7.61
-2.40,7.41,-7.61
-2.39,7.40,-7.61
-2.37,7.33,-7.54
-2.36,7.31,-7.50
-2.36,7.35,-7.45
-2.35,7.36,-7.43
-2.36,7.35,-7.43
-2.35,7.37,-7.46
-2.35,7.38,-7.46
-2.34,7.38,-7.45
-2.33,7.37,-7.45
-2.34,7.38,-7.47
-2.33,7.37,-7.49
-2.31,7.38,-7.51
-2.31,7.39,-7.48
-2.31,7.37,-7.47
-2.31,7.37,-7.47
-2.29,7.38,-7.46
-2.28,7.39,-7.47
-2.28,7.35,-7.46
-2.26,7.32,-7.43
-2.20,7.31,-7.36
-2.12,7.28,-7.32
-2.04,7.24,-7.33
-1.93,7.23,-7.26
-1.81,7.22,-7.25
-1.69,7.17,-7.24
-1.56,7.20,-7.21
-1.44,7.23,-7.20
-1.32,7.25,-7.22
-1.21,7.27,-7.25
-1.12,7.26,-7.32
-1.01,7.29,-7.32
-0.88,7.26,-7.29
-0.80,7.31,-7.36
-0.71,7.29,-7.34
-0.62,7.30,-7.32
-0.57,7.34,-7.41
-0.52,7.35,-7.43
-0.49,7.38,-7.49
-0.46,7.39,-7.48
-0.42,7.44,-7.52
-0.41,7.40,-7.57
-0.38,7.40,-7.56
-0.38,7.40,-7.57
-0.37,7.39,-7.58
-0.36,7.38,-7.57
-0.35,7.37,-7.55
-0.33,7.38,-7.59
-0.32,7.38,-7.57
-0.34,7.41,-7.60
-0.35,7.42,-7.61
-0.35,7.42,-7.57
-0.36,7.41,-7.58
-0.35,7.35,-7.52
-0.31,7.32,-7.49
-0.25,7.31,-7.44
-0.20,7.30,-7.41
-0.14,7.29,-7.43
-0.06,7.27,-7.36
0.01,7.29,-7.37
0.07,7.29,-7.37
0.15,7.31,-7.39
0.19,7.32,-7.41
0.25,7.33,-7.45
0.26,7.34,-7.51
0.25,7.37,-7.60
0.23,7.39,-7.68
0.20,7.42,-7.75
0.19,7.40,-7.72
0.17,7.40,-7.68
0.16,7.39,-7.68
0.15,7.37,-7.65
0.13,7.36,-7.61
0.13,7.37,-7.57
0.11,7.36,-7.56
0.10,7.37,-7.55
0.09,7.36,-7.54
0.09,7.37,-7.53
0.09,7.36,-7.52
0.10,7.39,-7.51
0.06,7.39,-7.52
0.05,7.42,-7.53
0.05,7.40,-7.54
0.05,7.39,-7.51
0.02,7.39,-7.50
0.02,7.40,-7.49
0.01,7.38,-7.50
-0.01,7.39,-7.49
-0.04,7.38,-7.51
-0.05,7.39,-7.50
-0.05,7.38,-7.50
-0.05,7.37,-7.49
-0.03,7.35,-7.48
0.01,7.31,-7.43
0.04,7.26,-7.37
0.11,7.24,-7.34
0.18,7.21,-7.27
0.27,7.19,-7.21
0.36,7.20,-7.21
0.47,7.21,-7.17
0.56,7.21,-7.14
0.68,7.21,-7.13
0.79,7.21,-7.12
0.89,7.25,-7.11
0.98,7.25,-7.13
1.11,7.26,-7.12
1.21,7.27,-7.06
1.31,7.25,-7.07
1.40,7.23,-7.18
1.49,7.24,-7.19
1.55,7.26,-7.26
1.60,7.27,-7.35
1.63,7.33,-7.42
1.64,7.34,-7.48
1.62,7.40,-7.60
1.58,7.44,-7.67
1.54,7.47,-7.72
1.53,7.43,-7.71
1.52,7.41,-7.70
1.48,7.39,-7.68
1.46,7.40,-7.68
1.45,7.39,-7.72
1.42,7.35,-7.70
1.40,7.35,-7.65
1.38,7.34,-7.63
1.38,7.35,-7.64
1.36,7.32,-7.66
1.34,7.32,-7.64
1.32,7.31,-7.62
1.32,7.34,-7.58
1.31,7.34,-7.57
1.30,7.32,-7.57
1.28,7.32,-7.60
1.27,7.31,-7.62
1.25,7.34,-7.58
1.23,7.33,-7.55
1.24,7.35,-7.51
1.24,7.36,-7.51
1.22,7.35,-7.47
1.22,7.36,-7.47
1.22,7.31,-7.46
1.21,7.31,-7.46
1.18,7.28,-7.45
1.17,7.28,-7.49
1.16,7.28,-7.48
1.14,7.27,-7.47
1.13,7.27,-7.48
1.12,7.25,-7.50
1.12,7.24,-7.51
1.11,7.24,-7.49
1.10,7.24,-7.49
1.09,7.24,-7.47
1.08,7.24,-7.47
1.07,7.26,-7.46
1.05,7.28,-7.47
1.05,7.25,-7.46
1.05,7.25,-7.46
1.04,7.27,-7.45
1.03,7.26,-7.47
1.04,7.26,-7.44
1.03,7.28,-7.44
1.03,7.27,-7.46
1.01,7.27,-7.45
1.01,7.26,-7.46
1.00,7.28,-7.46
0.97,7.26,-7.45
0.95,7.28,-7.46
0.95,7.30,-7.46
0.95,7.27,-7.47
0.94,7.27,-7.48
0.95,7.28,-7.47
0.95,7.28,-7.48
0.94,7.28,-7.48
0.92,7.30,-7.47
0.91,7.32,-7.45
0.92,7.31,-7.44
0.90,7.30,-7.43
0.89,7.32,-7.45
0.87,7.35,-7.40
0.85,7.36,-7.37
0.81,7.36,-7.37
0.78,7.37,-7.35
0.72,7.38,-7.38
0.67,7.41,-7.36
0.59,7.44,-7.37
0.50,7.44,-7.37
0.42,7.47,-7.37
0.34,7.45,-7.40
0.25,7.43,-7.38
0.15,7.42,-7.41
0.06,7.40,-7.43
-0.04,7.41,-7.45
-0.11,7.42,-7.45
-0.21,7.40,-7.44
-0.30,7.41,-7.50
-0.40,7.37,-7.56
-0.48,7.36,-7.57
-0.57,7.35,-7.59
-0.65,7.36,-7.56
-0.74,7.38,-7.55
-0.83,7.35,-7.58
-0.91,7.37,-7.57
-0.97,7.37,-7.55
-1.01,7.36,-7.54
-1.06,7.35,-7.53
-1.09,7.37,-7.52
-1.08,7.34,-7.49
-1.09,7.27,-7.47
-1.10,7.25,-7.48
-1.10,7.23,-7.50
-1.08,7.26,-7.51
-1.07,7.25,-7.48
-1.08,7.28,-7.47
-1.07,7.25,-7.46
-1.06,7.29,-7.45
-1.05,7.28,-7.44
-1.06,7.30,-7.48
-1.05,7.30,-7.52
-1.03,7.31,-7.48
-1.03,7.33,-7.52
-1.03,7.32,-7.50
-1.02,7.31,-7.50
-1.01,7.30,-7.48
-1.01,7.32,-7.46
-1.01,7.33,-7.47
-0.99,7.32,-7.46
-0.98,7.33,-7.45
-0.97,7.32,-7.46
-0.96,7.31,-7.47
-0.95,7.31,-7.48
-0.95,7.32,-7.47
-0.96,7.31,-7.50
-0.95,7.32,-7.49
-0.93,7.32,-7.50
-0.94,7.31,-7.51
-0.93,7.32,-7.49
-0.93,7.34,-7.46
-0.92,7.35,-7.43
-0.91,7.34,-7.45
-0.90,7.34,-7.43
-0.88,7.35,-7.43
-0.86,7.36,-7.42
-0.87,7.35,-7.43
-0.87,7.36,-7.42
-0.86,7.36,-7.42
-0.86,7.33,-7.43
-0.87,7.33,-7.46
-0.86,7.34,-7.45
-0.84,7.33,-7.42
-0.85,7.32,-7.44
-0.85,7.32,-7.43
-0.85,7.32,-7.41
-0.84,7.34,-7.41
-0.83,7.33,-7.41
-0.83,7.34,-7.40
-0.84,7.33,-7.40
-0.83,7.34,-7.39
-0.83,7.33,-7.39
-0.84,7.33,-7.38
-0.84,7.34,-7.38
-0.83,7.33,-7.37
-0.82,7.32,-7.38
-0.83,7.33,-7.40
-0.83,7.32,-7.39
-0.84,7.33,-7.41
-0.84,7.32,-7.40
-0.84,7.32,-7.42
-0.84,7.28,-7.41
-0.82,7.28,-7.42
-0.81,7.29,-7.41
-0.81,7.28,-7.43
-0.80,7.26,-7.42
-0.79,7.28,-7.41
-0.79,7.30,-7.43
-0.80,7.29,-7.42
-0.80,7.30,-7.41
-0.79,7.29,-7.40
-0.79,7.29,-7.42
-0.80,7.31,-7.43
-0.79,7.32,-7.40
-0.78,7.31,-7.41
-0.79,7.30,-7.41
-0.78,7.32,-7.40
-0.77,7.31,-7.39
-0.77,7.32,-7.40
-0.77,7.31,-7.42
-0.78,7.31,-7.41
-0.77,7.32,-7.40
-0.77,7.31,-7.39
-0.77,7.32,-7.39
-0.77,7.31,-7.38
-0.76,7.33,-7.38
-0.77,7.32,-7.40
-0.78,7.31,-7.42
-0.79,7.33,-7.43
-0.78,7.32,-7.44
-0.78,7.31,-7.45
-0.78,7.31,-7.45
-0.79,7.32,-7.46
-0.78,7.32,-7.47
-0.79,7.33,-7.46
-0.79,7.34,-7.47
-0.79,7.33,-7.48
-0.77,7.30,-7.49
-0.77,7.28,-7.49
-0.78,7.27,-7.50
-0.78,7.29,-7.49
-0.78,7.28,-7.49
-0.78,7.30,-7.48
-0.79,7.29,-7.46
-0.78,7.28,-7.45
-0.78,7.28,-7.46
-0.78,7.28,-7.45
-0.77,7.29,-7.42
-0.78,7.31,-7.41
-0.78,7.32,-7.43
-0.78,7.33,-7.46
-0.78,7.32,-7.47
-0.76,7.33,-7.43
-0.76,7.32,-7.44
-0.76,7.29,-7.45
-0.77,7.28,-7.43
-0.76,7.27,-7.44
-0.76,7.27,-7.42
-0.75,7.27,-7.39
-0.75,7.24,-7.38
-0.74,7.24,-7.40
-0.74,7.26,-7.37
-0.75,7.26,-7.37
-0.74,7.26,-7.38
-0.73,7.23,-7.35
-0.73,7.23,-7.37
-0.73,7.23,-7.35
-0.74,7.25,-7.35
-0.74,7.25,-7.35
-0.74,7.27,-7.37
-0.76,7.27,-7.37
-0.75,7.31,-7.35
-0.74,7.30,-7.34
-0.75,7.32,-7.32
-0.76,7.29,-7.34
-0.76,7.27,-7.36
-0.76,7.29,-7.38
-0.77,7.29,-7.40
-0.77,7.28,-7.39
-0.76,7.28,-7.38
-0.76,7.26,-7.40
-0.76,7.26,-7.37
-0.75,7.26,-7.33
-0.74,7.30,-7.32
-0.74,7.31,-7.32
-0.76,7.33,-7.32
-0.75,7.34,-7.34
-0.75,7.28,-7.35
-0.75,7.28,-7.35
-0.76,7.31,-7.36
-0.77,7.31,-7.37
-0.75,7.33,-7.36
